Item LC 116,Descrição Item,CÓDIGO NACIONAL,CNAE,NBS,DESCRIÇÃO NBS,cClassTrib,nome cClassTrib,ONDA DE CADASTRO,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001901,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001902,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001903,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001904,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001905,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001906,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001999,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001901,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001902,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001903,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001904,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001905,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001906,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9001999,1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",121301,9319101,1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,5911199, 1.2501.22.00,Serviços de produção de programas de rádio,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),2° ONDA (Thiago Paulino),,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,5911199, 1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),2° ONDA (Thiago Paulino),,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,9001906, 1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,5911199, 1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),2° ONDA (Thiago Paulino),,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,5911199, 1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,9001906, 1.2501.21.00,"Serviços de produção de programas de televisão, videoteipes e filmes",200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),2° ONDA (Thiago Paulino),,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,9001906, 1.2501.22.00,Serviços de produção de programas de rádio,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),2° ONDA (Thiago Paulino),,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,5911199, 1.2501.21.00,"Serviços de produção de programas de televisão, videoteipes e filmes",200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),2° ONDA (Thiago Paulino),,,,
12.13,"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros,
 óperas, concertos, recitais, festivais e congêneres.",121301,5911199, 1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),2° ONDA (Thiago Paulino),,,,
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",121401,9001999,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X),1° ONDA,,,,
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",121401,9001999,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
